"loc_rowid","pl_name","hostname","pl_letter","sy_snum","sy_pnum","sy_mnum","discoverymethod","disc_year","disc_facility","pl_controv_flag","pl_orbper","pl_orbpererr1","pl_orbpererr2","pl_orbperlim","pl_rade","pl_radeerr1","pl_radeerr2","pl_radelim"
"3981","Kepler-566 b","Kepler-566","b","1","1","0","Transit","2016","Kepler","0","18.42794624","0.0000423","-0.0000423","0","2.15","0.13","-0.13","0"
"3982","Kepler-567 b","Kepler-567","b","1","1","0","Transit","2016","Kepler","0","16.54297375","0.00004149","-0.00004149","0","2.25","0.15","-0.12","0"
"3983","Kepler-568 b","Kepler-568","b","1","1","0","Transit","2016","Kepler","0","11.02347475","0.00000766","-0.00000766","0","2.26","0.08","-0.08","0"
"3984","Kepler-569 b","Kepler-569","b","1","1","0","Transit","2016","Kepler","0","34.18890521","0.00006016","-0.00006016","0","3.16","0.22","-0.17","0"
"3985","Kepler-57 b","Kepler-57","b","1","2","0","Transit","2012","Kepler","0","5.7293196","0.000018","-0.000018","0","2.19","","","0"
"3986","Kepler-57 c","Kepler-57","c","1","2","0","Transit","2012","Kepler","0","11.6092567","0.000086","-0.000086","0","1.55","","","0"
"3987","Kepler-570 b","Kepler-570","b","1","1","0","Transit","2016","Kepler","0","4.301662","0.0000031","-0.0000031","0","2.45","0.34","-0.15","0"
"3988","Kepler-571 b","Kepler-571","b","1","1","0","Transit","2016","Kepler","0","4.79859939","0.0000054","-0.0000054","0","2.64","0.32","-0.17","0"
"3989","Kepler-572 b","Kepler-572","b","1","1","0","Transit","2016","Kepler","0","17.20523483","0.00002222","-0.00002222","0","2.58","0.18","-0.17","0"
"3990","Kepler-573 b","Kepler-573","b","1","1","0","Transit","2016","Kepler","0","22.18329658","0.00004593","-0.00004593","0","2.79","0.36","-0.23","0"
"3991","Kepler-574 b","Kepler-574","b","1","1","0","Transit","2016","Kepler","0","7.65880414","0.00001346","-0.00001346","0","2.39","0.33","-0.16","0"
"3992","Kepler-575 b","Kepler-575","b","1","1","0","Transit","2016","Kepler","0","9.37891944","0.00002371","-0.00002371","0","2.39","0.52","-0.21","0"
"3993","Kepler-576 b","Kepler-576","b","1","1","0","Transit","2016","Kepler","0","29.91136794","0.00009909","-0.00009909","0","3.27","0.84","-0.39","0"
"3994","Kepler-577 b","Kepler-577","b","1","1","0","Transit","2016","Kepler","0","25.69578251","0.0000632","-0.0000632","0","2.55","0.38","-0.15","0"
"3995","Kepler-578 b","Kepler-578","b","1","1","0","Transit","2016","Kepler","0","1.6168837","0.00000123","-0.00000123","0","2","0.18","-0.22","0"
"3996","Kepler-579 b","Kepler-579","b","1","1","0","Transit","2016","Kepler","0","9.66857723","0.0000192","-0.0000192","0","2","0.35","-0.18","0"
"3997","Kepler-58 b","Kepler-58","b","1","3","0","Transit","2012","Kepler","0","10.2184954","0.00015","-0.00015","0","2.78","","","0"
"3998","Kepler-58 c","Kepler-58","c","1","3","0","Transit","2012","Kepler","0","15.5741568","0.00027","-0.00027","0","2.86","","","0"
"3999","Kepler-58 d","Kepler-58","d","1","3","0","Transit","2014","Kepler","0","40.101371","0.000612","-0.000612","0","2.94","1.4","-1.4","0"
"4000","Kepler-580 b","Kepler-580","b","1","1","0","Transit","2016","Kepler","0","8.22241966","0.00000979","-0.00000979","0","2.57","0.29","-0.13","0"
